date,hour,elspot_DK1,elspot_DK2,elbas_DK1,elbas_DK2
24-09-2016,03,1784.5,959.5,0.0,105.0
24-09-2016,04,1562.3,929.7,0.0,0.0
24-09-2016,05,1452.9,957.9,25.0,70.0
24-09-2016,06,1473.2,1075.2,0.0,100.0
24-09-2016,07,1903.0,1223.6,0.0,0.0
24-09-2016,08,2116.2,1308.8,15.0,30.0
24-09-2016,09,2077.6,1386.3,50.0,100.0
24-09-2016,10,1800.9,1394.1,0.0,84.5
24-09-2016,11,1707.8,1394.9,0.0,35.0
24-09-2016,12,1580.2,1431.7,0.0,0.0
24-09-2016,13,1506.6,1418.9,0.0,0.0
24-09-2016,14,1462.7,1384.4,0.0,23.0
24-09-2016,15,1465.7,1372.2,0.0,30.6
24-09-2016,16,1532.0,1399.0,0.0,25.0
24-09-2016,17,1929.4,1457.7,0.0,0.0
24-09-2016,18,2150.7,1538.8,0.0,25.0
24-09-2016,19,1947.8,1546.9,0.0,20.0
24-09-2016,20,1894.9,1472.6,15.0,35.0
24-09-2016,21,1659.2,1367.2,25.0,30.0
24-09-2016,22,1484.0,1213.7,0.0,30.0
24-09-2016,23,1351.3,1119.6,0.0,64.8
25-09-2016,00,1215.2,988.1,18.0,0.0
25-09-2016,01,1169.1,931.9,70.0,0.0
25-09-2016,02,1131.3,907.0,222.0,57.0
25-09-2016,03,1106.1,889.4,35.0,45.0
25-09-2016,04,1102.6,917.1,25.0,33.0
25-09-2016,05,1130.4,938.4,200.0,35.0
25-09-2016,06,1212.9,1045.6,155.0,38.0
25-09-2016,07,1304.0,1172.9,49.6,30.0
25-09-2016,08,1407.3,1293.5,0.0,60.9
25-09-2016,09,1433.2,1380.3,0.0,0.0
25-09-2016,10,1430.7,1410.4,0.0,40.0
25-09-2016,11,1388.5,1413.1,0.0,3.0
25-09-2016,12,1292.9,1410.3,0.0,18.9
25-09-2016,13,1206.1,1418.0,0.0,65.0
25-09-2016,14,1201.9,1412.2,0.0,30.0
25-09-2016,15,1289.0,1414.9,0.0,50.0
25-09-2016,16,1328.0,1444.8,0.0,0.0
25-09-2016,17,1589.1,1566.6,0.0,44.7
25-09-2016,18,1689.1,1574.6,0.0,85.0
25-09-2016,19,1720.7,1556.8,0.0,35.0
25-09-2016,20,1683.7,1504.4,0.0,40.0
25-09-2016,21,1554.8,1374.7,0.0,30.0
25-09-2016,22,1406.4,1388.1,0.0,30.0
25-09-2016,23,1289.9,1267.3,0.0,26.0
26-09-2016,00,1256.6,1347.1,0.0,0.0
26-09-2016,01,1263.2,1302.8,0.0,0.0
26-09-2016,02,1280.7,1198.7,72.1,20.0
26-09-2016,03,1358.2,910.8,0.0,0.0
26-09-2016,04,1433.2,934.9,0.0,0.0
26-09-2016,05,1641.4,1086.8,0.0,0.0
26-09-2016,06,2457.2,1448.4,0.0,0.0
26-09-2016,07,2689.3,1739.5,270.0,110.0
26-09-2016,08,2705.1,1733.7,300.0,300.0
26-09-2016,09,2671.6,1751.4,340.0,295.0
26-09-2016,10,2669.1,1735.5,0.0,95.7
26-09-2016,11,2636.8,1733.7,0.0,50.0
26-09-2016,12,2542.0,1727.9,169.9,0.0
26-09-2016,13,2532.2,1708.2,233.3,0.0
26-09-2016,14,2469.2,1709.5,328.8,0.0
26-09-2016,15,2453.4,1705.8,9.9,0.0
26-09-2016,16,2492.3,1705.1,0.0,0.0
26-09-2016,17,2672.5,1719.4,150.0,225.0
26-09-2016,18,2653.0,1712.1,250.0,225.0
26-09-2016,19,2575.3,1711.8,0.0,285.0
26-09-2016,20,2536.7,1706.0,100.0,100.0
26-09-2016,21,2466.7,1613.1,40.0,30.0
26-09-2016,22,2122.9,1345.3,200.0,88.5
26-09-2016,23,1876.3,1202.2,0.0,75.0
27-09-2016,00,2367.7,1072.0,0.0,85.6
27-09-2016,01,2269.3,1019.5,0.0,75.6
27-09-2016,02,1870.8,995.2,50.0,50.0
27-09-2016,03,1651.7,996.6,0.0,70.0
27-09-2016,04,1684.5,1021.9,0.0,50.0
27-09-2016,05,1781.6,1125.3,116.7,28.0
27-09-2016,06,2280.2,1522.5,0.0,20.0
27-09-2016,07,2626.0,1767.8,0.0,20.0
27-09-2016,08,2693.7,1764.9,20.0,45.0
27-09-2016,09,2656.2,1771.5,0.0,60.0
27-09-2016,10,2472.0,1726.8,45.0,60.0
27-09-2016,11,2363.4,1720.7,80.0,0.0
27-09-2016,12,2184.7,1753.8,481.6,0.0
27-09-2016,13,2071.1,1760.6,289.6,20.0
27-09-2016,14,1935.4,1755.0,90.0,10.0
27-09-2016,15,1827.4,1725.9,0.0,0.0
27-09-2016,16,1847.6,1743.4,0.0,0.0
27-09-2016,17,2013.2,1747.7,0.0,0.0
27-09-2016,18,1979.1,1762.0,0.0,11.0
27-09-2016,19,1907.8,1782.3,0.0,11.0
27-09-2016,20,1733.0,1731.4,64.4,0.0
27-09-2016,21,1572.1,1573.0,107.1,0.0
27-09-2016,22,1448.3,1383.2,160.0,0.0
27-09-2016,23,1336.9,1447.3,206.0,25.0
28-09-2016,00,1270.1,1485.9,0.0,20.0
28-09-2016,01,1257.7,1519.8,20.3,54.8
28-09-2016,02,1235.6,1356.8,14.3,0.0
28-09-2016,03,1250.6,917.0,0.0,0.0
28-09-2016,04,1281.9,938.6,0.0,104.9
28-09-2016,05,1357.9,1619.0,0.0,150.0
28-09-2016,06,1620.9,1819.5,0.0,0.0
28-09-2016,07,1847.5,1867.2,0.0,0.0
28-09-2016,08,1910.4,1872.7,0.0,30.0
28-09-2016,09,1905.7,1790.7,0.0,35.0
28-09-2016,10,1903.1,1656.4,15.0,5.0
28-09-2016,11,1869.7,1635.1,0.0,5.0
28-09-2016,12,1811.5,1636.0,65.0,5.1
28-09-2016,13,1783.3,1626.3,30.0,5.0
28-09-2016,14,1727.6,1618.9,50.0,55.0
28-09-2016,15,1636.2,1585.5,50.0,70.0
28-09-2016,16,1632.2,1593.4,0.0,5.0
28-09-2016,17,1751.8,1681.1,0.0,16.7
28-09-2016,18,1785.2,1856.3,49.0,25.0
28-09-2016,19,1804.9,1828.7,0.0,0.0
28-09-2016,20,1753.7,1808.4,60.0,5.0
28-09-2016,21,1623.3,1767.4,59.0,5.0
28-09-2016,22,1459.2,1734.5,192.1,75.2
28-09-2016,23,1337.0,1140.1,45.5,81.3
29-09-2016,00,1222.0,993.1,0.0,0.0
29-09-2016,01,1196.4,941.9,20.0,10.0
29-09-2016,02,1167.1,917.4,0.0,0.0
29-09-2016,03,1171.3,916.0,0.0,30.0
29-09-2016,04,1218.1,942.3,0.0,0.0
29-09-2016,05,1310.0,1047.2,0.0,0.0
29-09-2016,06,1580.4,1397.7,41.0,0.0
29-09-2016,07,1767.8,1860.8,61.0,0.0
29-09-2016,08,1812.7,1879.5,161.0,10.0
29-09-2016,09,1799.4,1633.2,81.0,65.0
29-09-2016,10,1815.6,1660.5,150.0,55.0
29-09-2016,11,1804.6,1639.6,50.0,73.3
29-09-2016,12,1786.5,1639.5,0.0,111.5
29-09-2016,13,1793.2,1636.6,0.0,93.5
29-09-2016,14,1743.9,1623.5,61.0,33.6
29-09-2016,15,1647.8,1582.8,20.0,65.5
29-09-2016,16,1625.5,1588.8,21.0,10.0
29-09-2016,17,1741.7,1671.9,0.0,0.0
29-09-2016,18,1750.1,1821.6,0.0,37.8
29-09-2016,19,1761.8,1895.2,16.2,0.0
29-09-2016,20,1693.5,1839.8,28.3,90.0
29-09-2016,21,1548.0,1494.6,14.8,62.0
29-09-2016,22,1419.9,1286.9,154.2,70.0
29-09-2016,23,1307.3,1145.8,89.9,50.0
30-09-2016,00,1228.6,1342.5,39.9,60.0
30-09-2016,01,1205.9,1524.7,76.0,10.0
30-09-2016,02,1189.9,1503.2,59.0,10.0
30-09-2016,03,1188.1,1505.2,75.0,10.0
30-09-2016,04,1209.8,1527.9,57.3,10.0
30-09-2016,05,1286.9,1635.4,55.0,25.0
30-09-2016,06,1637.7,1928.9,100.0,0.0
30-09-2016,07,1995.7,1877.4,0.0,0.0
30-09-2016,08,2074.7,1835.0,0.0,80.0
30-09-2016,09,2026.4,1787.3,0.0,50.0
30-09-2016,10,2010.3,1810.0,0.0,0.0
30-09-2016,11,1933.7,1622.7,0.0,0.0
30-09-2016,12,1795.6,1661.6,0.0,0.0
30-09-2016,13,1661.1,1651.4,20.0,20.0
30-09-2016,14,1573.0,1647.6,50.0,20.0
30-09-2016,15,1486.6,1622.6,60.0,20.0
30-09-2016,16,1533.5,1723.3,100.0,0.0
30-09-2016,17,1763.7,1661.8,0.0,30.0
30-09-2016,18,1797.8,1654.6,0.0,100.0
30-09-2016,19,1790.4,1632.3,0.0,0.0
30-09-2016,20,1708.7,1508.5,9.4,0.0
30-09-2016,21,1551.1,1490.4,0.0,50.0
30-09-2016,22,1415.9,1677.8,80.0,54.2
30-09-2016,23,1277.4,1696.5,138.3,19.9
01-10-2016,00,1162.9,1596.6,100.0,0.0
01-10-2016,01,1123.3,1541.6,27.1,24.8
01-10-2016,02,1109.4,1511.8,74.1,20.6
01-10-2016,03,1168.0,1501.7,40.0,0.0
01-10-2016,04,1300.4,1494.7,47.0,28.5
01-10-2016,05,1507.1,1467.5,34.0,20.0
01-10-2016,06,1782.6,1468.7,50.0,20.0
01-10-2016,07,1898.5,1456.2,0.0,0.0
01-10-2016,08,1999.7,1540.6,0.0,0.0
01-10-2016,09,2007.6,1686.1,0.0,50.0
01-10-2016,10,1897.6,1865.3,33.8,0.0
01-10-2016,11,1811.2,1728.2,45.3,0.0
01-10-2016,12,1697.1,1543.1,36.9,0.0
01-10-2016,13,1665.6,1589.7,79.5,20.0
01-10-2016,14,1648.3,1579.2,15.8,0.0
01-10-2016,15,1670.1,1517.7,0.0,0.0
01-10-2016,16,1860.9,1517.3,0.0,0.0
01-10-2016,17,2004.8,1469.5,100.0,86.2
01-10-2016,18,2559.2,1541.0,0.0,0.0
01-10-2016,19,2565.2,1541.0,0.0,0.0
01-10-2016,20,2522.9,1463.5,50.0,70.0
01-10-2016,21,1966.9,1372.6,20.0,117.7
01-10-2016,22,1829.6,1266.6,70.0,30.0
01-10-2016,23,2127.1,1370.6,20.0,94.2
02-10-2016,00,1326.6,1039.9,0.0,1.5
02-10-2016,01,1245.1,983.8,0.0,25.0
02-10-2016,02,1214.7,956.6,0.0,0.0
02-10-2016,03,1156.1,962.4,0.0,0.0
02-10-2016,04,1122.3,958.3,187.2,50.0
02-10-2016,05,1135.4,950.9,70.0,42.6
02-10-2016,06,1268.1,1039.1,45.0,52.6
02-10-2016,07,1433.7,1147.5,80.0,50.0
02-10-2016,08,1556.8,1265.0,0.0,59.3
02-10-2016,09,1540.0,1339.9,28.0,51.0
02-10-2016,10,1561.2,1370.9,55.0,0.0
02-10-2016,11,1546.4,1373.8,47.9,0.0
02-10-2016,12,1524.3,1373.4,22.3,0.0
02-10-2016,13,1509.3,1379.2,72.3,39.0
02-10-2016,14,1514.6,1378.9,182.8,93.0
02-10-2016,15,1502.1,1388.7,157.9,138.0
02-10-2016,16,1573.7,1443.7,304.4,65.0
02-10-2016,17,1791.6,1606.2,533.6,215.3
02-10-2016,18,1860.6,1632.1,231.8,50.0
02-10-2016,19,1904.4,1609.3,101.8,50.0
02-10-2016,20,1779.7,1536.9,139.3,78.0
02-10-2016,21,1611.4,1440.7,210.0,150.0
02-10-2016,22,1429.8,1295.3,238.8,79.0
02-10-2016,23,1299.1,1139.7,191.0,333.0
03-10-2016,00,1423.4,1056.3,0.0,50.0
03-10-2016,01,1293.4,1472.9,0.0,0.0
03-10-2016,02,1270.7,1198.7,0.0,0.0
03-10-2016,03,1147.4,927.5,0.0,2.8
03-10-2016,04,1243.2,944.9,0.0,0.0
03-10-2016,05,1313.2,1039.7,0.0,0.0
03-10-2016,06,1748.3,1391.0,0.0,0.0
03-10-2016,07,1995.5,1561.4,0.0,0.0
03-10-2016,08,2077.2,1646.3,0.0,60.1
03-10-2016,09,2042.8,1615.1,0.0,5.0
03-10-2016,10,2012.8,1617.7,0.0,50.0
03-10-2016,11,1960.6,1628.1,0.0,130.0
03-10-2016,12,1910.3,1576.9,40.0,115.0
03-10-2016,13,1886.1,1552.9,74.0,148.0
03-10-2016,14,1834.8,1536.2,37.9,225.0
03-10-2016,15,1750.3,1507.8,70.0,10.0
03-10-2016,16,1821.1,1525.3,7.8,190.0
03-10-2016,17,2042.4,1728.3,0.0,16.0
03-10-2016,18,2078.4,1686.3,41.0,0.0
03-10-2016,19,2107.6,1644.2,14.0,0.0
03-10-2016,20,2016.2,1687.6,81.9,70.0
03-10-2016,21,1867.4,1402.7,34.5,50.0
03-10-2016,22,1694.3,1261.1,119.0,40.0
03-10-2016,23,1525.5,1125.1,20.0,0.0
04-10-2016,00,1360.2,1024.4,50.0,23.0
04-10-2016,01,1313.2,979.3,79.1,10.0
04-10-2016,02,1306.0,964.3,0.0,10.0
04-10-2016,03,1331.8,966.1,5.4,10.0
04-10-2016,04,1361.8,986.9,34.9,15.0
04-10-2016,05,1490.9,1082.2,20.3,73.0
04-10-2016,06,1896.5,1420.7,50.0,216.0
04-10-2016,07,2315.5,1657.7,0.0,108.0
04-10-2016,08,2405.7,1719.0,0.0,75.0
04-10-2016,09,2173.2,1759.9,20.0,65.0
04-10-2016,10,2126.8,1637.7,88.6,172.9
04-10-2016,11,2068.8,1632.9,30.0,59.8
04-10-2016,12,1997.2,1617.5,12.0,65.0
04-10-2016,13,2011.0,1614.0,17.0,15.0
04-10-2016,14,1967.2,1597.2,22.0,35.0
04-10-2016,15,1908.7,1565.9,60.0,30.3
04-10-2016,16,1945.3,1574.4,0.0,73.8
04-10-2016,17,2159.8,1694.8,83.1,75.1
04-10-2016,18,2179.9,1701.2,0.0,0.0
04-10-2016,19,2156.6,1668.1,10.0,0.0
04-10-2016,20,2030.4,1620.0,254.0,121.0
04-10-2016,21,1855.9,1442.4,30.0,38.0
04-10-2016,22,1652.6,1284.4,18.0,0.0
04-10-2016,23,1497.0,1153.0,20.0,79.0
05-10-2016,00,1321.1,1034.6,550.0,13.6
05-10-2016,01,1267.6,984.4,143.0,20.0
05-10-2016,02,1280.9,966.6,124.9,110.0
05-10-2016,03,1317.5,966.6,45.0,108.7
05-10-2016,04,1391.6,984.9,80.0,70.0
05-10-2016,05,1520.4,1078.7,180.0,70.0
05-10-2016,06,1957.9,1383.3,100.0,50.0
05-10-2016,07,2316.6,2016.7,50.0,25.0
05-10-2016,08,2305.7,1890.0,90.0,0.0
05-10-2016,09,2101.7,1726.4,150.0,92.1
05-10-2016,10,1980.2,1673.1,40.0,262.1
05-10-2016,11,1890.6,1658.2,20.0,62.1
05-10-2016,12,1823.0,1648.1,0.0,62.1
05-10-2016,13,1823.4,1645.4,60.0,62.1
05-10-2016,14,1796.3,1616.6,0.0,0.0
05-10-2016,15,1718.7,1583.4,0.0,0.0
05-10-2016,16,1803.4,1597.3,0.0,0.0
05-10-2016,17,2040.6,1899.7,7.3,0.0
05-10-2016,18,2071.2,2029.6,0.0,100.0
05-10-2016,19,2052.2,2040.6,0.0,90.0
05-10-2016,20,1929.4,1777.8,0.0,50.0
05-10-2016,21,1725.5,1442.5,0.0,10.0
05-10-2016,22,1477.9,1298.8,0.0,0.0
05-10-2016,23,1309.5,1164.9,0.0,0.0
06-10-2016,00,1207.1,1033.3,0.0,40.0
06-10-2016,01,1191.0,982.6,0.0,40.0
06-10-2016,02,1194.0,964.4,20.0,10.0
06-10-2016,03,1186.3,964.5,0.0,0.0
06-10-2016,04,1224.8,982.3,0.0,0.0
06-10-2016,05,1317.4,1075.7,0.0,0.0
06-10-2016,06,1747.8,1405.7,0.0,0.0
06-10-2016,07,2062.4,1684.9,52.6,20.0
06-10-2016,08,2101.1,1759.4,10.0,0.0
06-10-2016,09,1979.5,1783.7,50.0,100.0
06-10-2016,10,1877.1,2107.1,210.0,0.0
06-10-2016,11,1816.2,2151.9,246.0,30.0
06-10-2016,12,1775.9,2142.7,144.0,27.7
06-10-2016,13,1787.2,1907.1,187.3,5.0
06-10-2016,14,1739.1,1720.4,246.0,5.0
06-10-2016,15,1666.0,1683.8,326.0,114.0
06-10-2016,16,1737.8,1744.1,185.0,160.0
06-10-2016,17,1961.7,2046.7,205.0,20.0
06-10-2016,18,1999.4,1848.4,332.0,20.0
06-10-2016,19,2006.1,1944.7,220.0,0.0
06-10-2016,20,1900.0,1984.2,129.3,275.0
06-10-2016,21,1702.1,1902.7,111.7,225.0
06-10-2016,22,1458.7,1799.1,134.0,226.9
06-10-2016,23,1271.1,1767.2,152.3,150.4
07-10-2016,00,1231.4,1614.1,100.0,0.0
07-10-2016,01,1188.4,1137.5,45.0,3.0
07-10-2016,02,1185.9,1478.2,68.4,50.2
07-10-2016,03,1182.7,1537.6,17.6,109.0
07-10-2016,04,1230.0,1404.5,94.5,102.1
07-10-2016,05,1358.8,1490.4,40.0,107.9
07-10-2016,06,1750.1,1946.7,214.0,204.0
07-10-2016,07,2060.7,1815.4,220.0,107.1
07-10-2016,08,2164.8,1841.6,200.0,175.3
07-10-2016,09,2089.6,1917.7,267.2,178.5
07-10-2016,10,2025.0,1886.7,397.2,239.0
07-10-2016,11,1959.7,1913.9,321.8,238.2
07-10-2016,12,1873.8,1901.3,341.3,204.7
07-10-2016,13,1819.2,1903.2,102.0,253.1
07-10-2016,14,1727.6,2093.1,108.0,384.5
07-10-2016,15,1670.2,2047.2,50.0,481.8
07-10-2016,16,1797.3,2012.4,76.0,415.0
07-10-2016,17,2038.1,2219.9,22.4,227.0
07-10-2016,18,1977.6,2264.9,35.0,145.0
07-10-2016,19,1909.9,2232.5,30.0,130.0
07-10-2016,20,1758.2,2158.3,25.0,115.0
07-10-2016,21,1605.1,1896.8,0.0,22.2
07-10-2016,22,1442.3,1870.8,0.0,10.0
07-10-2016,23,1305.0,1770.3,0.0,20.0
08-10-2016,00,1147.1,1624.1,4.1,17.1
08-10-2016,01,1087.2,1564.1,0.0,13.9
08-10-2016,02,1062.3,1533.4,26.0,11.0
08-10-2016,03,1072.4,1525.2,30.0,7.0
08-10-2016,04,1070.1,1522.5,0.0,18.0
08-10-2016,05,1084.0,1553.5,0.0,6.0
08-10-2016,06,1263.6,1715.4,0.0,100.0
08-10-2016,07,1398.8,1849.0,491.0,135.0
08-10-2016,08,1518.7,1962.2,262.6,254.3
08-10-2016,09,1541.8,1946.9,167.5,215.0
08-10-2016,10,1487.2,1991.1,220.0,200.0
08-10-2016,11,1421.5,1981.6,211.0,257.1
08-10-2016,12,1366.3,1956.4,187.0,270.0
08-10-2016,13,1356.9,1680.7,281.0,328.6
08-10-2016,14,1375.0,1926.4,324.5,276.4
08-10-2016,15,1423.1,1837.2,386.0,285.0
08-10-2016,16,1576.6,1980.0,300.0,289.5
08-10-2016,17,1836.1,2139.6,222.4,320.0
08-10-2016,18,1908.6,2149.7,300.0,236.4
08-10-2016,19,1818.3,2108.5,300.0,157.4
08-10-2016,20,1714.0,2061.9,0.0,223.1
08-10-2016,21,1575.2,1922.7,0.0,122.9
08-10-2016,22,1385.0,1819.0,5.0,132.0
08-10-2016,23,1227.5,1733.5,20.0,103.4
09-10-2016,00,1115.3,1549.6,57.0,0.0
09-10-2016,01,1066.0,1518.8,180.5,31.6
09-10-2016,02,1044.6,1507.3,181.0,35.0
09-10-2016,03,1022.4,1497.7,176.0,65.0
09-10-2016,04,1038.4,1495.7,42.0,25.0
09-10-2016,05,1049.5,1523.9,19.0,85.0
09-10-2016,06,1183.6,1634.2,70.0,53.0
09-10-2016,07,1300.7,1367.8,75.0,75.0
09-10-2016,08,1443.4,1355.5,95.0,75.0
09-10-2016,09,1501.4,1406.0,20.0,91.0
09-10-2016,10,1520.4,1432.7,0.0,18.3
09-10-2016,11,1511.2,1446.9,25.0,48.0
09-10-2016,12,1479.0,1444.0,0.0,80.0
09-10-2016,13,1441.9,1444.2,0.0,101.0
09-10-2016,14,1419.4,1446.0,116.9,142.9
09-10-2016,15,1425.3,1413.0,100.0,12.0
09-10-2016,16,1520.9,1490.9,20.0,77.0
09-10-2016,17,1885.7,1658.6,0.0,20.0
09-10-2016,18,1994.0,2312.7,0.0,30.0
09-10-2016,19,1993.4,2266.2,25.0,5.0
09-10-2016,20,1842.5,2104.7,4.4,110.0
09-10-2016,21,1621.4,1989.4,50.0,171.0
09-10-2016,22,1434.8,1854.1,50.0,177.0
09-10-2016,23,1285.5,1723.3,71.4,187.7
10-10-2016,00,1890.9,1289.3,0.0,0.0
10-10-2016,01,1816.3,1564.4,44.0,23.0
10-10-2016,02,1794.0,1537.4,33.1,27.0
10-10-2016,03,1749.7,1552.1,0.0,16.0
10-10-2016,04,1740.9,1575.4,0.0,13.0
10-10-2016,05,1442.4,1081.8,20.0,99.3
10-10-2016,06,2394.4,2017.9,20.0,0.0
10-10-2016,07,2849.6,2258.0,156.1,65.0
10-10-2016,08,3032.2,2138.6,60.0,45.2
10-10-2016,09,2819.5,1745.1,30.0,25.0
10-10-2016,10,2491.2,1738.7,20.0,126.1
10-10-2016,11,2467.7,1712.3,0.0,61.8
10-10-2016,12,2400.9,1689.9,0.0,119.0
10-10-2016,13,2461.9,1672.7,0.0,96.1
10-10-2016,14,2721.9,1776.1,0.0,160.0
10-10-2016,15,2462.7,2196.4,0.0,54.0
10-10-2016,16,2054.3,2230.9,0.0,153.2
10-10-2016,17,2378.0,2369.5,0.0,138.0
10-10-2016,18,2190.5,1923.3,10.0,333.1
10-10-2016,19,2113.8,2312.5,10.0,234.0
10-10-2016,20,1945.0,2182.6,60.0,188.4
10-10-2016,21,1771.2,2062.0,50.0,142.1
10-10-2016,22,1543.9,1901.6,30.0,65.0
10-10-2016,23,1380.7,1765.1,30.0,90.0
11-10-2016,00,1253.2,1638.4,116.4,50.0
11-10-2016,01,1202.9,1530.0,27.4,38.9
11-10-2016,02,1179.6,1169.9,43.5,53.5
11-10-2016,03,1190.3,1118.6,10.0,30.0
11-10-2016,04,1247.7,997.0,62.0,70.0
11-10-2016,05,1376.9,1097.3,10.0,119.0
11-10-2016,06,1846.6,1374.2,57.1,131.5
11-10-2016,07,2216.4,1963.1,30.0,125.0
11-10-2016,08,2325.4,1732.1,60.0,115.0
11-10-2016,09,2293.7,1745.2,0.0,134.0
11-10-2016,10,2264.9,1712.8,5.0,191.0
11-10-2016,11,2227.1,1700.1,9.0,154.0
11-10-2016,12,2154.1,1691.5,0.0,241.7
11-10-2016,13,2157.4,1681.3,0.0,285.0
11-10-2016,14,2099.9,1659.9,17.5,248.7
11-10-2016,15,2043.4,1619.1,23.0,330.1
11-10-2016,16,2064.4,1621.6,4.0,337.8
11-10-2016,17,2258.3,1940.1,20.0,261.0
11-10-2016,18,2263.1,1763.2,30.0,422.5
11-10-2016,19,2190.0,1700.4,20.0,360.9
11-10-2016,20,2046.4,1596.0,40.0,276.5
11-10-2016,21,1874.6,1477.1,180.0,191.5
11-10-2016,22,1654.3,1316.9,253.4,186.5
11-10-2016,23,1480.9,1490.2,171.7,173.2
12-10-2016,00,1297.7,1077.9,0.0,65.1
12-10-2016,01,1257.8,1026.9,0.0,82.4
12-10-2016,02,1251.3,1004.5,50.0,121.5
12-10-2016,03,1262.9,1005.7,50.0,89.1
12-10-2016,04,1331.3,1024.5,150.0,21.0
12-10-2016,05,1472.6,1132.2,20.0,63.7
12-10-2016,06,1929.7,1390.7,25.0,22.8
12-10-2016,07,2314.6,1656.7,0.0,56.0
12-10-2016,08,2438.2,1732.1,0.0,60.6
12-10-2016,09,2384.1,1703.9,0.0,135.6
12-10-2016,10,2364.0,1700.1,0.0,150.8
12-10-2016,11,2288.7,1682.6,0.0,102.4
12-10-2016,12,2201.4,1671.3,10.0,66.3
12-10-2016,13,2215.4,1670.8,0.0,58.2
12-10-2016,14,2140.8,1649.7,0.0,6.4
12-10-2016,15,2072.7,1614.8,0.0,145.7
12-10-2016,16,2088.6,1627.7,0.0,202.2
12-10-2016,17,2254.7,1783.4,5.0,516.8
12-10-2016,18,2247.4,1802.2,0.0,265.1
12-10-2016,19,2213.3,1749.7,0.0,226.6
12-10-2016,20,2064.9,1607.3,20.0,219.7
12-10-2016,21,1890.9,1479.8,20.0,70.0
12-10-2016,22,1690.8,1309.6,25.0,100.0
12-10-2016,23,1493.4,1181.2,20.0,15.0
13-10-2016,00,1278.5,1133.6,75.0,0.0
13-10-2016,01,1242.5,1081.5,0.0,80.0
13-10-2016,02,1226.2,1062.4,0.0,80.0
13-10-2016,03,1230.7,1065.1,0.0,100.0
13-10-2016,04,1268.1,1095.8,0.0,0.0
13-10-2016,05,1393.3,1212.4,0.0,0.0
13-10-2016,06,1872.0,1537.3,0.0,0.0
13-10-2016,07,2238.9,1782.1,0.0,15.0
13-10-2016,08,2316.8,1866.0,0.0,25.0
13-10-2016,09,2255.0,1884.2,50.0,15.0
13-10-2016,10,2235.7,1801.7,60.0,0.0
13-10-2016,11,2176.7,1720.8,10.0,50.0
13-10-2016,12,2087.9,1698.9,60.0,60.0
13-10-2016,13,2089.3,1696.7,64.0,30.0
13-10-2016,14,2010.7,1674.0,367.5,404.8
13-10-2016,15,1936.4,1632.2,202.3,219.5
13-10-2016,16,1943.7,1649.1,182.4,380.9
13-10-2016,17,2088.2,1792.7,199.0,664.3
13-10-2016,18,2106.5,1806.0,220.0,239.4
13-10-2016,19,2056.6,1780.5,155.0,513.0
13-10-2016,20,1910.5,1658.2,197.0,513.2
13-10-2016,21,1765.8,1531.5,200.0,579.0
13-10-2016,22,1581.5,1366.4,165.0,455.0
13-10-2016,23,1381.9,1240.3,10.0,100.0
14-10-2016,00,1191.0,1094.1,0.0,0.0
14-10-2016,01,1178.6,1041.5,0.0,0.0
14-10-2016,02,1199.7,1015.2,0.0,0.0
14-10-2016,03,1206.7,1017.2,25.0,0.0
14-10-2016,04,1221.8,1042.4,0.0,120.0
14-10-2016,05,1297.3,1139.6,115.0,125.0
14-10-2016,06,1672.8,1454.3,65.0,85.0
14-10-2016,07,1988.4,1674.0,153.1,240.2
14-10-2016,08,2024.0,1749.3,230.0,456.0
14-10-2016,09,1946.5,1780.7,15.0,394.5
14-10-2016,10,1891.3,1776.9,50.0,258.0
14-10-2016,11,1813.3,1751.0,60.0,260.0
14-10-2016,12,1732.3,1728.5,100.0,251.8
14-10-2016,13,1673.5,1645.8,0.0,20.0
14-10-2016,14,1582.0,1600.6,70.0,0.0
14-10-2016,15,1517.3,1564.4,50.0,20.0
14-10-2016,16,1543.6,1588.1,150.0,20.0
14-10-2016,17,1706.8,2074.6,50.0,192.5
14-10-2016,18,1764.2,2006.9,65.0,195.6
14-10-2016,19,1708.0,2061.9,0.0,125.0
14-10-2016,20,1564.9,1586.6,0.0,144.0
14-10-2016,21,1422.8,1427.2,30.0,30.0
14-10-2016,22,1308.3,1313.3,30.0,0.0
14-10-2016,23,1209.1,1212.8,0.0,0.0
15-10-2016,00,1084.0,1066.5,0.0,0.0
15-10-2016,01,1075.1,1006.2,50.0,0.0
15-10-2016,02,1071.2,976.4,0.0,0.0
15-10-2016,03,1076.5,966.4,0.0,20.0
15-10-2016,04,1092.8,966.6,0.0,20.0
15-10-2016,05,1088.2,991.9,0.0,0.0
15-10-2016,06,1194.4,1154.5,20.0,10.0
15-10-2016,07,1277.8,1238.5,21.0,10.0
15-10-2016,08,1347.0,1340.6,137.4,90.0
15-10-2016,09,1376.9,1912.1,70.0,3.3
15-10-2016,10,1373.4,1555.4,0.0,145.9
15-10-2016,11,1358.6,1986.6,0.0,7.8
15-10-2016,12,1333.9,1563.8,0.0,130.9
15-10-2016,13,1319.7,1500.9,0.0,325.6
15-10-2016,14,1290.1,1959.6,0.0,216.3
15-10-2016,15,1271.7,1962.4,0.0,65.0
15-10-2016,16,1358.8,2027.0,0.0,41.4
